1743758780: mosquitto version 2.0.21 starting
1743758780: Config loaded from /mosquitto/config/mosquitto.conf.
1743758780: Opening ipv4 listen socket on port 1883.
1743758780: Opening ipv6 listen socket on port 1883.
1743758780: mosquitto version 2.0.21 running
1743758781: New connection from 172.18.0.3:54035 on port 1883.
1743758781: New client connected from 172.18.0.3:54035 as auto-F6C553BD-6AB4-A512-0D90-661F654AEE12 (p2, c1, k60).
1743758781: No will message specified.
1743758781: Sending CONNACK to auto-F6C553BD-6AB4-A512-0D90-661F654AEE12 (0, 0)
1743758781: Received PUBLISH from auto-F6C553BD-6AB4-A512-0D90-661F654AEE12 (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934517: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934517: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934517: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934517: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934517: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (166 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934518: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934519: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934520: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934521: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934521: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934521: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934521: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934521: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934521: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (166 bytes))
1743934521: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934521: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934521: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (166 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (166 bytes))
1743934522: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (167 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934523: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (166 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (166 bytes))
1743934524: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (166 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934525: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (159 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934526: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (159 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934527: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934528: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (159 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (161 bytes))
1743934529: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (167 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934530: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (166 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934531: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934532: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934533: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934533: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (163 bytes))
1743934533: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (162 bytes))
1743934533: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (160 bytes))
1743934533: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934533: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934533: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934533: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934533: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934534: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934534: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934534: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (166 bytes))
1743934534: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934534: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934534: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (164 bytes))
1743934534: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934534: Received PUBLISH from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C (d0, q0, r0, m0, 'agent_data_topic', ... (165 bytes))
1743934534: Received PINGREQ from auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C
1743934534: Sending PINGRESP to auto-0A98E7C8-D664-71D2-B7BF-9ECEA664E88C
